X,Y,Z,Value,Grade,Rock_Type,Extracted
3,19,0,-8.0,0.0,waste,False
3,19,1,81.8663704955793,1.217844895211439,ore,False
3,19,2,-8.0,0.0,waste,False
3,19,3,-8.0,0.0,waste,False
3,19,4,-8.0,0.0,waste,False
3,19,5,-8.0,0.0,waste,False
3,19,6,113.20720547256346,1.83257216811535,ore,False
3,19,7,95.6719294535042,2.483153376095636,ore,False
3,19,8,108.57434055990024,2.765358136914416,ore,False
3,19,9,118.68171781721776,0.8517788201218961,ore,False
3,19,10,54.73798713904209,2.734974275019676,ore,False
3,19,11,-8.0,0.0,waste,False
3,19,12,75.22587346946793,2.038245062674505,ore,False
3,19,13,110.5933094725871,2.509008838603838,ore,False
3,19,14,-8.0,0.0,waste,False
4,0,0,-8.0,0.0,waste,False
4,0,1,118.72882552291982,2.1697999970090676,ore,False
4,0,2,-8.0,0.0,waste,False
4,0,3,110.55422066437151,1.568724219801538,ore,False
4,0,4,41.00860159806072,1.8993892090959563,ore,False
4,0,5,-8.0,0.0,waste,False
4,0,6,-8.0,0.0,waste,False
4,0,7,-8.0,0.0,waste,False
4,0,8,98.519719227229,0.9685298602439556,ore,False
4,0,9,-8.0,0.0,waste,False
4,0,10,-8.0,0.0,waste,False
4,0,11,-8.0,0.0,waste,False
4,0,12,-8.0,0.0,waste,False
4,0,13,-8.0,0.0,waste,False
4,0,14,-8.0,0.0,waste,False
4,1,0,-8.0,0.0,waste,False
4,1,1,68.62386122603534,1.7355311181257498,ore,False
4,1,2,-8.0,0.0,waste,False
4,1,3,53.900927450859506,2.280035050826952,ore,False
4,1,4,-8.0,0.0,waste,False
4,1,5,59.189929020475574,0.8549299744024847,ore,False
4,1,6,76.02807831243301,2.372065842408266,ore,False
4,1,7,-8.0,0.0,waste,False
4,1,8,-8.0,0.0,waste,False
4,1,9,-8.0,0.0,waste,False
4,1,10,-8.0,0.0,waste,False
4,1,11,-8.0,0.0,waste,False
4,1,12,-8.0,0.0,waste,False
4,1,13,-8.0,0.0,waste,False
4,1,14,94.09420496603472,1.3127600385792475,ore,False
4,2,0,-8.0,0.0,waste,False
4,2,1,53.99051497407675,2.6393431472644657,ore,False
4,2,2,106.9632900194352,1.198190221136026,ore,False
4,2,3,-8.0,0.0,waste,False
4,2,4,-8.0,0.0,waste,False
4,2,5,-8.0,0.0,waste,False
4,2,6,57.01155010968769,0.5829733864060656,ore,False
4,2,7,92.25302324250264,2.8457620461212065,ore,False
4,2,8,-8.0,0.0,waste,False
4,2,9,-8.0,0.0,waste,False
4,2,10,-8.0,0.0,waste,False
4,2,11,-8.0,0.0,waste,False
4,2,12,112.57560245646638,2.176830779764585,ore,False
4,2,13,-8.0,0.0,waste,False
4,2,14,75.76444350451403,1.6508956780048156,ore,False
4,3,0,-8.0,0.0,waste,False
4,3,1,-8.0,0.0,waste,False
4,3,2,118.14402628085274,0.7768014833157892,ore,False
4,3,3,43.36197401371243,2.3497603019173257,ore,False
4,3,4,-8.0,0.0,waste,False
4,3,5,108.66733414392966,1.2305455761547444,ore,False
4,3,6,-8.0,0.0,waste,False
4,3,7,-8.0,0.0,waste,False
4,3,8,-8.0,0.0,waste,False
4,3,9,117.02482856592208,2.316677480175808,ore,False
4,3,10,106.35157318870776,1.2038029960373249,ore,False
4,3,11,-8.0,0.0,waste,False
4,3,12,96.29487819686366,1.8517461916122755,ore,False
4,3,13,59.35150626070712,0.531010090693287,ore,False
4,3,14,-8.0,0.0,waste,False
4,4,0,87.86859874382071,1.243094519271543,ore,False
4,4,1,99.45545589852829,0.6203570899458837,ore,False
4,4,2,-8.0,0.0,waste,False
4,4,3,-8.0,0.0,waste,False
4,4,4,-8.0,0.0,waste,False
4,4,5,-8.0,0.0,waste,False
4,4,6,-8.0,0.0,waste,False
4,4,7,46.31753297526629,1.0987754247738453,ore,False
4,4,8,-8.0,0.0,waste,False
4,4,9,86.62454680667918,2.9885937904782747,ore,False
4,4,10,-8.0,0.0,waste,False
4,4,11,-8.0,0.0,waste,False
4,4,12,106.50988115085678,1.9974462704430265,ore,False
4,4,13,47.5085827858685,2.774067048591481,ore,False
4,4,14,-8.0,0.0,waste,False
4,5,0,-8.0,0.0,waste,False
4,5,1,-8.0,0.0,waste,False
4,5,2,-8.0,0.0,waste,False
4,5,3,-8.0,0.0,waste,False
4,5,4,65.35572702328955,1.586489902146779,ore,False
4,5,5,-8.0,0.0,waste,False
4,5,6,-8.0,0.0,waste,False
4,5,7,-8.0,0.0,waste,False
4,5,8,-8.0,0.0,waste,False
4,5,9,-8.0,0.0,waste,False
4,5,10,-8.0,0.0,waste,False
4,5,11,-8.0,0.0,waste,False
4,5,12,-8.0,0.0,waste,False
4,5,13,80.98910220366325,0.7605620070208692,ore,False
4,5,14,-8.0,0.0,waste,False
4,6,0,92.1779407636378,2.8763276314655086,ore,False
4,6,1,-8.0,0.0,waste,False
4,6,2,-8.0,0.0,waste,False
4,6,3,-8.0,0.0,waste,False
4,6,4,-8.0,0.0,waste,False
4,6,5,60.35132646734776,1.4046327330128467,ore,False
4,6,6,-8.0,0.0,waste,False
4,6,7,51.20192780426542,1.1920357694782644,ore,False
4,6,8,-8.0,0.0,waste,False
4,6,9,78.5632846489666,0.9902442818459825,ore,False
4,6,10,-8.0,0.0,waste,False
4,6,11,56.55940627507414,1.7914315711149476,ore,False
4,6,12,40.613122611938024,1.0476720227546443,ore,False
4,6,13,48.64206033045531,1.347151623346879,ore,False
4,6,14,-8.0,0.0,waste,False
4,7,0,-8.0,0.0,waste,False
4,7,1,-8.0,0.0,waste,False
4,7,2,114.54029755462533,1.4925376030929791,ore,False
4,7,3,89.3653212894241,0.7845959836915035,ore,False
4,7,4,80.5929550974247,2.6855563117129395,ore,False
4,7,5,-8.0,0.0,waste,False
4,7,6,-8.0,0.0,waste,False
4,7,7,-8.0,0.0,waste,False
4,7,8,61.97852204156156,1.486440188994116,ore,False
4,7,9,-8.0,0.0,waste,False
4,7,10,-8.0,0.0,waste,False
4,7,11,-8.0,0.0,waste,False
4,7,12,-8.0,0.0,waste,False
4,7,13,-8.0,0.0,waste,False
4,7,14,-8.0,0.0,waste,False
4,8,0,-8.0,0.0,waste,False
4,8,1,-8.0,0.0,waste,False
4,8,2,-8.0,0.0,waste,False
4,8,3,90.91210961467256,0.6278384536052518,ore,False
4,8,4,44.76197602782173,2.0094886323734693,ore,False
4,8,5,-8.0,0.0,waste,False
4,8,6,70.70711064359836,1.6405912723888552,ore,False
4,8,7,49.682000038815445,1.5473694754686886,ore,False
4,8,8,-8.0,0.0,waste,False
4,8,9,46.41440112655228,1.3869282295899603,ore,False
4,8,10,-8.0,0.0,waste,False
4,8,11,-8.0,0.0,waste,False
4,8,12,-8.0,0.0,waste,False
4,8,13,-8.0,0.0,waste,False
4,8,14,-8.0,0.0,waste,False
4,9,0,90.88768371276338,2.783217368940592,ore,False
4,9,1,-8.0,0.0,waste,False
4,9,2,-8.0,0.0,waste,False
4,9,3,-8.0,0.0,waste,False
4,9,4,112.19626458286734,0.6661096108894372,ore,False
4,9,5,-8.0,0.0,waste,False
4,9,6,40.93652885847233,1.5550856503190975,ore,False
4,9,7,78.88003950380823,1.942999716836377,ore,False
4,9,8,49.84026360989965,1.896605991126063,ore,False
4,9,9,98.33387900395584,2.130729121479849,ore,False
4,9,10,-8.0,0.0,waste,False
4,9,11,-8.0,0.0,waste,False
4,9,12,-8.0,0.0,waste,False
4,9,13,-8.0,0.0,waste,False
4,9,14,-8.0,0.0,waste,False
4,10,0,103.11881279366348,1.6160487910039554,ore,False
4,10,1,-8.0,0.0,waste,False
4,10,2,-8.0,0.0,waste,False
4,10,3,-8.0,0.0,waste,False
4,10,4,-8.0,0.0,waste,False
4,10,5,-8.0,0.0,waste,False
4,10,6,86.5758997275291,1.427931058594069,ore,False
4,10,7,-8.0,0.0,waste,False
4,10,8,-8.0,0.0,waste,False
4,10,9,-8.0,0.0,waste,False
4,10,10,-8.0,0.0,waste,False
4,10,11,74.4423470769766,0.8564853602047718,ore,False
4,10,12,-8.0,0.0,waste,False
4,10,13,-8.0,0.0,waste,False
4,10,14,42.03582079246007,2.1145559657162107,ore,False
4,11,0,-8.0,0.0,waste,False
4,11,1,45.73695110781208,1.5240722372380802,ore,False
4,11,2,94.16965117880076,2.014448123631726,ore,False
4,11,3,57.43140434039921,2.9700899153889795,ore,False
4,11,4,-8.0,0.0,waste,False
4,11,5,-8.0,0.0,waste,False
4,11,6,78.84717597275183,0.5688417996736637,ore,False
4,11,7,-8.0,0.0,waste,False
4,11,8,-8.0,0.0,waste,False
4,11,9,-8.0,0.0,waste,False
4,11,10,42.47646327354748,1.4699668998671738,ore,False
4,11,11,41.86816770625487,2.390534034875442,ore,False
4,11,12,-8.0,0.0,waste,False
4,11,13,-8.0,0.0,waste,False
4,11,14,-8.0,0.0,waste,False
4,12,0,116.47350631642554,1.284916793443382,ore,False
4,12,1,-8.0,0.0,waste,False
4,12,2,-8.0,0.0,waste,False
4,12,3,-8.0,0.0,waste,False
4,12,4,-8.0,0.0,waste,False
4,12,5,116.89083883260744,1.473704737256051,ore,False
4,12,6,67.23096834036045,1.853519018368963,ore,False
4,12,7,84.2969188286409,1.85426203102501,ore,False
4,12,8,-8.0,0.0,waste,False
4,12,9,-8.0,0.0,waste,False
4,12,10,-8.0,0.0,waste,False
4,12,11,60.74679178536755,0.98655959176218,ore,False
4,12,12,67.39583830677707,1.175619230326958,ore,False
4,12,13,-8.0,0.0,waste,False
4,12,14,-8.0,0.0,waste,False
4,13,0,86.43740807949568,0.8479917533642387,ore,False
4,13,1,90.0987457136851,1.7222445794811283,ore,False
4,13,2,119.50787111197586,2.7007869053723175,ore,False
4,13,3,-8.0,0.0,waste,False
4,13,4,-8.0,0.0,waste,False
4,13,5,-8.0,0.0,waste,False
4,13,6,71.61101946114549,0.5986488322272483,ore,False
4,13,7,-8.0,0.0,waste,False
4,13,8,-8.0,0.0,waste,False
4,13,9,117.1223077732411,2.773636527343105,ore,False
4,13,10,-8.0,0.0,waste,False
4,13,11,-8.0,0.0,waste,False
4,13,12,-8.0,0.0,waste,False
4,13,13,103.2407835419908,0.8120520349171207,ore,False
4,13,14,-8.0,0.0,waste,False
4,14,0,110.16724648145512,2.8601052345634947,ore,False
4,14,1,77.01404840523148,2.952468445406713,ore,False
4,14,2,-8.0,0.0,waste,False
4,14,3,-8.0,0.0,waste,False
4,14,4,-8.0,0.0,waste,False
4,14,5,62.862684442069614,1.0080577277152185,ore,False
4,14,6,-8.0,0.0,waste,False
4,14,7,-8.0,0.0,waste,False
4,14,8,-8.0,0.0,waste,False
4,14,9,-8.0,0.0,waste,False
4,14,10,-8.0,0.0,waste,False
4,14,11,-8.0,0.0,waste,False
4,14,12,-8.0,0.0,waste,False
4,14,13,-8.0,0.0,waste,False
4,14,14,-8.0,0.0,waste,False
4,15,0,-8.0,0.0,waste,False
4,15,1,-8.0,0.0,waste,False
4,15,2,-8.0,0.0,waste,False
4,15,3,48.74113682476971,2.6349049173885555,ore,False
4,15,4,-8.0,0.0,waste,False
4,15,5,-8.0,0.0,waste,False
4,15,6,-8.0,0.0,waste,False
4,15,7,110.67718103888484,1.6207976384235554,ore,False
4,15,8,-8.0,0.0,waste,False
4,15,9,-8.0,0.0,waste,False
4,15,10,-8.0,0.0,waste,False
4,15,11,78.14747746542537,2.2193051060764017,ore,False
4,15,12,-8.0,0.0,waste,False
4,15,13,-8.0,0.0,waste,False
4,15,14,63.9516470697345,1.3967888135425337,ore,False
4,16,0,-8.0,0.0,waste,False
4,16,1,56.85639710937625,2.8936200475952405,ore,False
4,16,2,119.82566845455824,2.1920532471434893,ore,False
4,16,3,-8.0,0.0,waste,False
4,16,4,41.1452222133648,2.344673796403825,ore,False
4,16,5,-8.0,0.0,waste,False
4,16,6,-8.0,0.0,waste,False
4,16,7,100.27423378055752,2.4223069552691023,ore,False
4,16,8,-8.0,0.0,waste,False
4,16,9,-8.0,0.0,waste,False
4,16,10,-8.0,0.0,waste,False
4,16,11,-8.0,0.0,waste,False
4,16,12,79.01022477337688,0.6941233366790127,ore,False
4,16,13,-8.0,0.0,waste,False
4,16,14,-8.0,0.0,waste,False
4,17,0,67.90564271755835,0.7774952469782871,ore,False
4,17,1,-8.0,0.0,waste,False
4,17,2,-8.0,0.0,waste,False
4,17,3,116.40921658333612,1.8064414983418629,ore,False
4,17,4,46.14896602209308,1.7515606701760444,ore,False
4,17,5,-8.0,0.0,waste,False
4,17,6,-8.0,0.0,waste,False
4,17,7,45.83214682943228,1.5071832065815929,ore,False
4,17,8,58.59074584448383,1.202511247271784,ore,False
4,17,9,-8.0,0.0,waste,False
4,17,10,-8.0,0.0,waste,False
4,17,11,-8.0,0.0,waste,False
4,17,12,-8.0,0.0,waste,False
4,17,13,-8.0,0.0,waste,False
4,17,14,-8.0,0.0,waste,False
4,18,0,91.23808337406751,2.9474527879370225,ore,False
4,18,1,-8.0,0.0,waste,False
4,18,2,91.82539567924226,0.8073016961634689,ore,False
4,18,3,-8.0,0.0,waste,False
4,18,4,-8.0,0.0,waste,False
4,18,5,-8.0,0.0,waste,False
4,18,6,-8.0,0.0,waste,False
4,18,7,-8.0,0.0,waste,False
4,18,8,94.6093776978722,1.104829200788824,ore,False
4,18,9,-8.0,0.0,waste,False
4,18,10,-8.0,0.0,waste,False
4,18,11,-8.0,0.0,waste,False
4,18,12,-8.0,0.0,waste,False
4,18,13,-8.0,0.0,waste,False
4,18,14,102.02769203225084,1.178523451116786,ore,False
4,19,0,62.74192743420134,0.8345709074992329,ore,False
4,19,1,-8.0,0.0,waste,False
4,19,2,99.891618730096,1.2939669881527918,ore,False
4,19,3,80.89033113897838,0.6171297713190078,ore,False
4,19,4,96.5581189964573,0.6567240540546646,ore,False
4,19,5,-8.0,0.0,waste,False
4,19,6,59.74590953615218,2.352260140380179,ore,False
4,19,7,48.15139104528108,1.4005847970010696,ore,False
4,19,8,107.4169521728444,1.283369793962858,ore,False
4,19,9,-8.0,0.0,waste,False
4,19,10,-8.0,0.0,waste,False
4,19,11,-8.0,0.0,waste,False
4,19,12,-8.0,0.0,waste,False
4,19,13,-8.0,0.0,waste,False
4,19,14,-8.0,0.0,waste,False
5,0,0,94.9615413202594,1.7345351011423218,ore,False
5,0,1,90.61695029988807,2.259642729085828,ore,False
5,0,2,53.3562470997759,2.282615126585797,ore,False
5,0,3,-8.0,0.0,waste,False
5,0,4,-8.0,0.0,waste,False
5,0,5,-8.0,0.0,waste,False
5,0,6,-8.0,0.0,waste,False
5,0,7,-8.0,0.0,waste,False
5,0,8,48.42919378006851,2.454559658362339,ore,False
5,0,9,-8.0,0.0,waste,False
5,0,10,68.80403727207826,2.8919995387107154,ore,False
5,0,11,-8.0,0.0,waste,False
5,0,12,-8.0,0.0,waste,False
5,0,13,-8.0,0.0,waste,False
5,0,14,69.49657366918362,1.4245331399679415,ore,False
5,1,0,101.40541028143346,1.5412610797596975,ore,False
5,1,1,-8.0,0.0,waste,False
5,1,2,-8.0,0.0,waste,False
5,1,3,92.58827857361028,1.6807045104074545,ore,False
5,1,4,-8.0,0.0,waste,False
5,1,5,94.22505602480354,2.0193803056318065,ore,False
5,1,6,50.92807229209381,2.1290994011931916,ore,False
5,1,7,-8.0,0.0,waste,False
5,1,8,91.5866083217851,1.4878272690287582,ore,False
5,1,9,-8.0,0.0,waste,False
5,1,10,111.21720021089396,1.2185239911639494,ore,False
5,1,11,-8.0,0.0,waste,False
5,1,12,48.92097698570211,1.7896547567808203,ore,False
5,1,13,106.83841805937556,0.5367334716373846,ore,False
5,1,14,-8.0,0.0,waste,False
5,2,0,41.54621047340808,0.8109209975012756,ore,False
5,2,1,79.42916675579573,1.5107243681371727,ore,False
5,2,2,-8.0,0.0,waste,False
5,2,3,-8.0,0.0,waste,False
5,2,4,77.12761275628031,2.9087481022189707,ore,False
5,2,5,-8.0,0.0,waste,False
5,2,6,-8.0,0.0,waste,False
5,2,7,101.919310252221,2.4323037046902876,ore,False
5,2,8,-8.0,0.0,waste,False
5,2,9,-8.0,0.0,waste,False
5,2,10,41.35581319116648,2.42539552939274,ore,False
5,2,11,-8.0,0.0,waste,False
5,2,12,61.24662663668849,0.5438809084165723,ore,False
5,2,13,-8.0,0.0,waste,False
5,2,14,-8.0,0.0,waste,False
5,3,0,-8.0,0.0,waste,False
5,3,1,69.73914359250642,0.5033840642886704,ore,False
5,3,2,91.71669933103443,2.935486109540893,ore,False
5,3,3,-8.0,0.0,waste,False
5,3,4,111.88484837398715,2.457996033246565,ore,False
5,3,5,-8.0,0.0,waste,False
5,3,6,-8.0,0.0,waste,False
5,3,7,-8.0,0.0,waste,False
5,3,8,45.255588716349266,1.0705884087342477,ore,False
5,3,9,78.72616557681613,2.3686110164917347,ore,False
5,3,10,-8.0,0.0,waste,False
5,3,11,116.62318407905632,2.856810797735281,ore,False
5,3,12,-8.0,0.0,waste,False
5,3,13,-8.0,0.0,waste,False
5,3,14,-8.0,0.0,waste,False
5,4,0,-8.0,0.0,waste,False
5,4,1,69.2544598609097,1.0634531700169143,ore,False
5,4,2,51.26423591141409,2.0560341039149916,ore,False
5,4,3,-8.0,0.0,waste,False
5,4,4,-8.0,0.0,waste,False
5,4,5,104.88990159467768,2.089886767909321,ore,False
5,4,6,93.93042364288505,1.149762448107082,ore,False
5,4,7,113.39886745055922,1.226261264178551,ore,False
5,4,8,-8.0,0.0,waste,False
5,4,9,-8.0,0.0,waste,False
5,4,10,-8.0,0.0,waste,False
5,4,11,51.784243542317625,0.519603976929792,ore,False
5,4,12,-8.0,0.0,waste,False
5,4,13,-8.0,0.0,waste,False
5,4,14,116.63472968454164,1.8241493098640496,ore,False
5,5,0,80.0482856923766,2.1990508318377695,ore,False
5,5,1,61.97630520383136,2.517413727209984,ore,False
5,5,2,83.72617136258359,1.5820400055236732,ore,False
5,5,3,53.259982385612474,1.6138540968547272,ore,False
5,5,4,43.9983222927743,2.6091241601295594,ore,False
5,5,5,-8.0,0.0,waste,False
5,5,6,-8.0,0.0,waste,False
5,5,7,-8.0,0.0,waste,False
5,5,8,116.85015804105598,0.9923142611335708,ore,False
5,5,9,-8.0,0.0,waste,False
5,5,10,-8.0,0.0,waste,False
5,5,11,-8.0,0.0,waste,False
5,5,12,-8.0,0.0,waste,False
5,5,13,-8.0,0.0,waste,False
5,5,14,74.95967085324966,1.983902338446965,ore,False
5,6,0,89.7874611693797,2.9529445919057364,ore,False
5,6,1,103.40760930307069,2.7697469844490485,ore,False
5,6,2,-8.0,0.0,waste,False
5,6,3,-8.0,0.0,waste,False
5,6,4,-8.0,0.0,waste,False
5,6,5,-8.0,0.0,waste,False
5,6,6,-8.0,0.0,waste,False
5,6,7,78.1520085174376,2.29582793843001,ore,False
5,6,8,91.249214683911,2.166501197616548,ore,False
5,6,9,85.2068249962205,2.429067277446519,ore,False
5,6,10,-8.0,0.0,waste,False
5,6,11,40.723077526343374,1.3925733599250305,ore,False
5,6,12,-8.0,0.0,waste,False
5,6,13,90.74909510973498,1.055189676733301,ore,False
5,6,14,-8.0,0.0,waste,False
5,7,0,-8.0,0.0,waste,False
5,7,1,-8.0,0.0,waste,False
5,7,2,74.29616167891469,0.5729244091131611,ore,False
5,7,3,-8.0,0.0,waste,False
5,7,4,-8.0,0.0,waste,False
5,7,5,63.11079511273326,1.4945915637553924,ore,False
5,7,6,-8.0,0.0,waste,False
5,7,7,-8.0,0.0,waste,False
5,7,8,100.88063387963136,1.429310166005858,ore,False
5,7,9,-8.0,0.0,waste,False
5,7,10,-8.0,0.0,waste,False
5,7,11,-8.0,0.0,waste,False
5,7,12,-8.0,0.0,waste,False
5,7,13,-8.0,0.0,waste,False
5,7,14,-8.0,0.0,waste,False
5,8,0,-8.0,0.0,waste,False
5,8,1,85.12592230668142,1.3964461538121828,ore,False
5,8,2,-8.0,0.0,waste,False
5,8,3,55.32743565878606,2.795597716688593,ore,False
5,8,4,80.47663261879453,1.0521319574075223,ore,False
5,8,5,42.88150546331411,0.9380544302645684,ore,False
5,8,6,-8.0,0.0,waste,False
5,8,7,116.03673364602366,1.954055732472984,ore,False
5,8,8,-8.0,0.0,waste,False
5,8,9,-8.0,0.0,waste,False
5,8,10,-8.0,0.0,waste,False
5,8,11,-8.0,0.0,waste,False
5,8,12,68.24403132802419,2.7352357563331267,ore,False
5,8,13,-8.0,0.0,waste,False
5,8,14,-8.0,0.0,waste,False
5,9,0,102.42924024055054,1.690839333252747,ore,False
5,9,1,-8.0,0.0,waste,False
5,9,2,87.29042426068132,0.9653397443833698,ore,False
5,9,3,108.4024161295948,1.017689523027138,ore,False
5,9,4,45.5206074090253,2.8519613012577696,ore,False
5,9,5,-8.0,0.0,waste,False
5,9,6,-8.0,0.0,waste,False
5,9,7,-8.0,0.0,waste,False
5,9,8,-8.0,0.0,waste,False
5,9,9,95.48944459790364,2.4278070396297164,ore,False
5,9,10,-8.0,0.0,waste,False
5,9,11,110.07064668136456,1.8477363818400216,ore,False
5,9,12,74.01825483501551,0.5939277259972684,ore,False
5,9,13,101.24374004126886,0.5000290868884154,ore,False
5,9,14,-8.0,0.0,waste,False
5,10,0,-8.0,0.0,waste,False
5,10,1,117.84625303778662,1.0653133281241798,ore,False
5,10,2,64.31540098040219,1.0760416552933747,ore,False
5,10,3,98.34758352703972,2.9171137494982133,ore,False
5,10,4,93.0437753442738,2.3547408173967876,ore,False
5,10,5,-8.0,0.0,waste,False
5,10,6,-8.0,0.0,waste,False
5,10,7,66.02361072184249,2.281553332746282,ore,False
5,10,8,-8.0,0.0,waste,False
5,10,9,69.67528065262121,2.754850491872875,ore,False
5,10,10,-8.0,0.0,waste,False
5,10,11,-8.0,0.0,waste,False
5,10,12,-8.0,0.0,waste,False
5,10,13,-8.0,0.0,waste,False
5,10,14,-8.0,0.0,waste,False
5,11,0,-8.0,0.0,waste,False
5,11,1,83.55975672830921,2.273302071181524,ore,False
5,11,2,102.45053739404456,1.9594319512852791,ore,False
5,11,3,-8.0,0.0,waste,False
5,11,4,61.22609100443736,2.00388469824956,ore,False
5,11,5,97.15393312569938,2.397513206304827,ore,False
5,11,6,81.10835713654141,1.7722263889776395,ore,False
5,11,7,114.63398900557377,2.568765799683053,ore,False
5,11,8,-8.0,0.0,waste,False
5,11,9,-8.0,0.0,waste,False
5,11,10,-8.0,0.0,waste,False
5,11,11,-8.0,0.0,waste,False
5,11,12,-8.0,0.0,waste,False
5,11,13,-8.0,0.0,waste,False
5,11,14,-8.0,0.0,waste,False
5,12,0,104.56567230933624,0.98810150739123,ore,False
5,12,1,66.84883634158741,2.9463136709728515,ore,False
5,12,2,-8.0,0.0,waste,False
5,12,3,-8.0,0.0,waste,False
5,12,4,-8.0,0.0,waste,False
5,12,5,-8.0,0.0,waste,False
5,12,6,-8.0,0.0,waste,False
5,12,7,-8.0,0.0,waste,False
5,12,8,-8.0,0.0,waste,False
5,12,9,102.89645218088464,2.3361098301889784,ore,False
5,12,10,-8.0,0.0,waste,False
5,12,11,107.11978621744086,0.528544958635184,ore,False
5,12,12,-8.0,0.0,waste,False
5,12,13,-8.0,0.0,waste,False
5,12,14,-8.0,0.0,waste,False
5,13,0,96.38968080347054,2.542820355038963,ore,False
5,13,1,-8.0,0.0,waste,False
5,13,2,-8.0,0.0,waste,False
5,13,3,80.38364786436225,2.296134868306375,ore,False
5,13,4,-8.0,0.0,waste,False
5,13,5,104.00027854109452,1.881767689296363,ore,False
5,13,6,50.537202286327485,2.663239397272281,ore,False
5,13,7,64.78302873672794,1.2251138299060922,ore,False
5,13,8,-8.0,0.0,waste,False
5,13,9,-8.0,0.0,waste,False
5,13,10,-8.0,0.0,waste,False
5,13,11,89.98992796855991,1.9293649578593717,ore,False
5,13,12,-8.0,0.0,waste,False
5,13,13,-8.0,0.0,waste,False
5,13,14,93.9215935247034,0.6295894977993226,ore,False
5,14,0,-8.0,0.0,waste,False
5,14,1,64.5421279617713,1.382396258630891,ore,False
5,14,2,-8.0,0.0,waste,False
5,14,3,98.61592404722244,1.5113184639346742,ore,False
5,14,4,102.70078739872858,1.214395811481765,ore,False
5,14,5,-8.0,0.0,waste,False
5,14,6,-8.0,0.0,waste,False
5,14,7,44.52685249173725,1.434802617532034,ore,False
5,14,8,-8.0,0.0,waste,False
5,14,9,-8.0,0.0,waste,False
5,14,10,-8.0,0.0,waste,False
5,14,11,-8.0,0.0,waste,False
5,14,12,73.4667091281824,2.3773494959082955,ore,False
5,14,13,62.22822208717698,1.190797771164634,ore,False
5,14,14,-8.0,0.0,waste,False
5,15,0,-8.0,0.0,waste,False
5,15,1,81.4960795504476,0.948411705030526,ore,False
5,15,2,-8.0,0.0,waste,False
5,15,3,72.2880801889273,2.344712462086515,ore,False
5,15,4,-8.0,0.0,waste,False
5,15,5,-8.0,0.0,waste,False
5,15,6,71.80899028422965,1.1606906578965983,ore,False
5,15,7,78.6431758047112,1.1713343901690183,ore,False
5,15,8,92.54048507796456,2.9213433292497304,ore,False
5,15,9,-8.0,0.0,waste,False
5,15,10,46.04668910832536,2.878558052113915,ore,False
5,15,11,47.36535888659803,1.997611467875954,ore,False
5,15,12,-8.0,0.0,waste,False
5,15,13,-8.0,0.0,waste,False
5,15,14,-8.0,0.0,waste,False
5,16,0,117.20122955635776,1.1272326142277562,ore,False
5,16,1,-8.0,0.0,waste,False
5,16,2,-8.0,0.0,waste,False
5,16,3,-8.0,0.0,waste,False
5,16,4,61.68770030112526,1.9941707067567576,ore,False
5,16,5,-8.0,0.0,waste,False
5,16,6,-8.0,0.0,waste,False
5,16,7,52.38628900781759,2.861840646957699,ore,False
5,16,8,-8.0,0.0,waste,False
5,16,9,-8.0,0.0,waste,False
5,16,10,87.00686968875215,2.252848986043684,ore,False
5,16,11,-8.0,0.0,waste,False
5,16,12,-8.0,0.0,waste,False
5,16,13,86.63408454434105,1.1327538479490218,ore,False
5,16,14,-8.0,0.0,waste,False
5,17,0,-8.0,0.0,waste,False
5,17,1,107.18412853315414,0.9713515143731278,ore,False
5,17,2,-8.0,0.0,waste,False
5,17,3,-8.0,0.0,waste,False
5,17,4,40.66559537817536,1.5839569815815358,ore,False
5,17,5,99.8707479740985,2.7863716596213974,ore,False
5,17,6,-8.0,0.0,waste,False
5,17,7,74.75226552052878,2.308619544625002,ore,False
5,17,8,87.15631915877577,2.0332292122184477,ore,False
5,17,9,-8.0,0.0,waste,False
5,17,10,97.12421787025012,0.728478715829441,ore,False
5,17,11,110.19760373235856,2.346807876816416,ore,False
5,17,12,59.87010082958402,1.0360162074829111,ore,False
5,17,13,59.80478162239091,0.6563157393571144,ore,False
5,17,14,-8.0,0.0,waste,False
5,18,0,-8.0,0.0,waste,False
5,18,1,-8.0,0.0,waste,False
5,18,2,-8.0,0.0,waste,False
5,18,3,116.11925681414296,2.596229584607562,ore,False
5,18,4,-8.0,0.0,waste,False
5,18,5,-8.0,0.0,waste,False
5,18,6,-8.0,0.0,waste,False
5,18,7,-8.0,0.0,waste,False
5,18,8,89.34268862820329,2.3572037341698477,ore,False
5,18,9,-8.0,0.0,waste,False
5,18,10,-8.0,0.0,waste,False
5,18,11,69.68903507441023,2.801916521158393,ore,False
5,18,12,-8.0,0.0,waste,False
5,18,13,-8.0,0.0,waste,False
5,18,14,-8.0,0.0,waste,False
5,19,0,111.62768713225354,2.1661576188170892,ore,False
5,19,1,-8.0,0.0,waste,False
5,19,2,90.41977755649263,1.1209590218580188,ore,False
5,19,3,-8.0,0.0,waste,False
5,19,4,75.40364118517965,2.1233058114422043,ore,False
5,19,5,-8.0,0.0,waste,False
5,19,6,105.9794589877606,1.2309577760304828,ore,False
5,19,7,-8.0,0.0,waste,False
5,19,8,64.08368622674504,1.756578106575326,ore,False
5,19,9,79.2876583506532,2.817776572146068,ore,False
